seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank,source_task
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,2.0,Q3+IQR/2,Conservative,235912.29273,36.0,200.0,"[""dense_3"", ""dense_4""]",0.8076094191683668,26.934560700932188,45024.348046210274,88910.42648002932,108999.2099691045,25667.628233693795,14948.660364619966,1770.5673724254457,0.4845360824742268,18.0,10.0,,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,2.0,Q3+IQR/2,Balanced,235912.29273,36.0,19.0,"[""dense_3""]",0.7239711705073029,28.57270948122686,53930.289542047554,78941.11601992807,88868.16696076306,27588.37401605489,14948.660364619966,6354.7495466428845,0.4742268041237113,18.0,10.0,,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,2.0,Q3+IQR/2,Aggressive,235912.29273,36.0,47.0,[],0.6621178098781137,27.688730360870466,59667.54651385954,124105.25812573064,157630.74145682398,28569.15469135125,17530.708773278137,-197.2848646103521,0.4845360824742268,18.0,10.0,,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3+IQR/2,Conservative,,,,,0.772401394136093,27.691265716814144,49360.26681489092,81727.67974450414,99508.61227704138,,,,,,,1.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3+IQR/2,Balanced,,,,,0.7366350967422294,28.194657575844666,53625.94484035115,82131.41718764702,96671.72038220085,,,,,,,2.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Mean,Balanced,,,,,0.7037787292607236,25.803588622283144,55329.010292159335,87352.89702927823,108608.10085091314,,,,,,,3.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3,Balanced,,,,,0.7055785995252458,28.06857779508764,57383.79045951756,89897.87224544409,108026.33668788594,,,,,,,4.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3,Conservative,,,,,0.7192604213412807,26.759457471995315,56061.71230778749,95831.0431718719,117176.17725302448,,,,,,,5.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Mean,Conservative,,,,,0.6468214117066572,28.26457116910799,62803.70562302532,106918.72310751566,133947.3301925856,,,,,,,6.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3+IQR/2,Aggressive,,,,,0.5525395920119892,28.90348348128381,67625.68561537002,116747.77294018814,147116.4914698352,,,,,,,7.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Q3,Aggressive,,,,,0.6057708826143138,29.89511073957404,66783.38781389811,117233.87866401908,141827.84175267175,,,,,,,8.0,B_no_component_costs_seed49
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,aggregate,,Mean,Aggressive,,,,,0.5328825671039276,27.555602023839292,72120.68890227501,133744.16868671303,169100.2518506149,,,,,,,9.0,B_no_component_costs_seed49
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Mean,Conservative,151424.40095776474,103.0,42.0,"[""dense_3"", ""dense_4""]",0.7685771008428157,26.527273794897745,40084.07533520257,64829.04636564844,78694.69189847008,28452.67687769417,19468.388774611696,-10052.023437219215,0.5816326530612245,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Mean,Balanced,151424.40095776474,103.0,5.0,"[""dense_3""]",0.7971590147754621,26.910227256179127,37527.23444060323,50795.69428046296,58150.80448308769,27459.974295194574,21280.85556738659,-3431.525495401593,0.5714285714285714,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Mean,Aggressive,151424.40095776474,103.0,3.0,[],0.5184909539264844,36.93546394267545,57819.04711576647,52745.3601362438,46553.71378699246,42188.0988162302,27627.33679591116,21752.24385389344,0.3979591836734694,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3,Conservative,177350.23728,34.0,164.0,"[""dense_3"", ""dense_4""]",0.8264445847062954,34.214708523438034,34712.6515868576,48993.45777385656,51216.92843844814,25546.91327627385,19684.075644539927,3022.5284422718923,0.4693877551020408,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3,Balanced,177350.23728,34.0,3.0,"[""dense_3""]",0.8125604112521171,34.798756898618386,36074.4207308718,51355.86543157398,53376.588061791925,26905.80125216823,22267.764211263857,4701.282635344576,0.4591836734693877,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3,Aggressive,177350.23728,34.0,1.0,[],0.619894580425082,38.06144020545332,51371.32123852721,85122.05870531635,93235.21246520722,34426.72364986048,22276.653246173664,14935.857989118924,0.4489795918367347,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3+IQR/2,Conservative,221325.18768,30.0,149.0,"[""dense_3"", ""dense_4""]",0.857690051249292,28.78319908360048,31433.03642847617,50084.86389257738,55074.94433035608,22542.24658345505,15342.782991270622,83.30235061749408,0.5204081632653061,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3+IQR/2,Balanced,221325.18768,30.0,1.0,"[""dense_3""]",0.8633222182898026,28.557039306396558,30804.74836385377,48464.646464658166,53856.93770527399,22093.90835095996,16895.39126284553,-978.8941141271364,0.5204081632653061,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,0.0,Q3+IQR/2,Aggressive,221325.18768,30.0,31.0,[],0.8406020203100892,28.992816838439836,33266.72981865126,54707.75405553001,58947.59073254088,23326.55224595689,15936.412208051515,-1445.1511704951715,0.5102040816326531,24.0,16.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Mean,Conservative,140545.69025499548,129.0,200.0,"[""dense_3"", ""dense_4""]",0.4747469970659225,42.07431724737295,86558.41437374482,166172.03158282052,198142.01445380275,42841.978044721545,24889.980250441356,-8110.414378858657,0.4795918367346938,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Mean,Balanced,140545.69025499548,129.0,3.0,"[""dense_3""]",0.4583700019528915,41.57734452458596,87897.47005654212,171230.55208290674,204339.9583228373,43245.342865684,24569.058907419225,-10503.35541612333,0.4795918367346938,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Mean,Aggressive,140545.69025499548,129.0,79.0,[],0.8091755109635121,32.08493344009115,52172.55124036297,94317.06773036168,111701.67993200565,31804.168278712965,16016.954263130005,-3394.099689626637,0.5102040816326531,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3,Conservative,183786.1344,20.0,102.0,"[""dense_3"", ""dense_4""]",0.6058454890067211,40.722775075122605,74982.215925048,141164.07587435146,166394.90716038586,36896.667835936525,16677.599692549673,-6398.565000164997,0.5102040816326531,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3,Balanced,183786.1344,20.0,58.0,"[""dense_3""]",0.4893054507690261,51.87988906934156,85350.41388520003,135425.9947394391,160808.06376257903,37330.53509737944,16865.236899164855,-7152.656154716701,0.5204081632653061,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3,Aggressive,183786.1344,20.0,14.0,[],0.4379503655042536,41.7157660336847,89539.0237735457,175542.907540351,204986.7429336508,42579.69565630978,17209.568991672568,-6321.630946732514,0.5,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3+IQR/2,Conservative,234223.93278000003,15.0,200.0,"[""dense_3"", ""dense_4""]",0.6650469176691034,33.99018316790258,69122.11361185729,139768.066595887,164262.53745942132,34837.97631500086,17110.995307089703,-6686.139221680063,0.4285714285714285,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3+IQR/2,Balanced,234223.93278000003,15.0,1.0,"[""dense_3""]",0.6727863082177143,33.89417981934587,68318.88252372442,137819.3300072238,161839.25195976498,34432.49033147138,17110.995307089703,-6244.964875449954,0.4285714285714285,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,1.0,Q3+IQR/2,Aggressive,234223.93278000003,15.0,37.0,[],0.5346195961114316,34.27447422336705,81475.88120224723,169267.0384769642,199721.06277528472,37062.67592356746,15621.868990831395,-9167.397495878728,0.4285714285714285,20.0,14.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Mean,Conservative,147786.20509224493,65.0,61.0,"[""dense_3"", ""dense_4""]",0.7478811174779711,23.22886734343224,43318.997343810246,66419.15136476887,81582.11613318896,28166.58208251493,16893.979368618326,-1850.2394667373665,0.4536082474226804,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Mean,Balanced,147786.20509224493,65.0,5.0,"[""dense_3""]",0.7111546352692616,24.96770978456713,46366.9373326559,65127.884572705625,78553.71680700066,29780.13349014309,16663.218981177328,5990.627847142078,0.3917525773195876,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Mean,Aggressive,147786.20509224493,65.0,9.0,[],0.4096477573655048,29.882250353889013,66287.45081399755,74060.08136241668,91198.61598260111,37436.91633733581,20212.04757822072,11382.544192490268,0.4020618556701031,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3,Conservative,172089.65394,52.0,200.0,"[""dense_3"", ""dense_4""]",0.8011425147694916,20.71216543128632,38472.16978365304,51653.713265807295,50990.91047170076,25768.81046577008,14062.0227833706,6386.509888237677,0.4845360824742268,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3,Balanced,172089.65394,52.0,4.0,"[""dense_3""]",0.8039557187118451,19.19178375375576,38199.07076126442,54752.5682419473,63491.01100358298,23687.62839772404,12050.627666240092,-1109.9878383338928,0.5051546391752577,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3,Aggressive,172089.65394,52.0,1.0,[],0.3682410293966757,28.497701866034674,68572.7265318786,93923.7233818352,101329.52390775662,41106.18275947547,14144.691910986614,26407.25249429929,0.4432989690721649,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3+IQR/2,Conservative,215315.14509,33.0,200.0,"[""dense_3"", ""dense_4""]",0.8069099449776634,21.202736987989677,37910.16392494948,58661.89552119114,70203.26570052057,25468.1962789739,12576.762809640131,7249.724132900817,0.3917525773195876,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3+IQR/2,Balanced,215315.14509,33.0,1.0,"[""dense_3""]",0.6491074532971182,24.032826431588543,51104.92801924795,74288.16456030258,89956.1621382673,30606.92770148327,12576.762809640131,16495.76038339503,0.3917525773195876,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,fold,2.0,Q3+IQR/2,Aggressive,215315.14509,33.0,24.0,[],0.719332216862484,20.963093520287977,45705.87119169883,61669.65041848398,77671.11448900508,25003.716726922736,11832.990777350931,1075.2569984144443,0.422680412371134,29.0,17.0,,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Mean,Aggressive,,,,,0.5791047407518338,32.96754924555187,58759.683056709,73707.50307634071,83151.33656719975,,,,,,,1.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3,Balanced,,,,,0.7019405269109962,35.2901432405719,53207.96845911208,80511.47613765347,92558.55427598464,,,,,,,2.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3,Conservative,,,,,0.7444775294941693,31.88321634328232,49389.01243185288,80603.74897133844,89534.24869017825,,,,,,,3.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3+IQR/2,Conservative,,,,,0.7765489712986863,27.99203974649758,46155.10465509431,82838.27533655184,96513.582496766,,,,,,,4.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3+IQR/2,Balanced,,,,,0.728405326601545,28.82801518577699,50076.186302275375,86857.38034406152,101884.11726776876,,,,,,,5.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3+IQR/2,Aggressive,,,,,0.6981846110946682,28.07679486069829,53482.82740419911,95214.81431699272,112113.25599894355,,,,,,,6.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Mean,Balanced,,,,,0.6555612173325384,31.15176052177741,57263.88060993375,95718.04364535844,113681.49320430856,,,,,,,7.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Mean,Conservative,,,,,0.6637350717955698,30.610152795234317,56653.82901758588,99140.07643774594,119472.94082848726,,,,,,,8.0,B_no_component_costs_seed50
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,aggregate,,Q3,Aggressive,,,,,0.4753619917753371,36.09163603505757,69827.6905146505,118196.22987583418,133183.8264355382,,,,,,,9.0,B_no_component_costs_seed50
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Mean,Conservative,143272.34293068782,80.0,200.0,"[""dense_3"", ""dense_4""]",0.524991421587484,24.01293847323505,88746.34762540915,170749.08499038965,210936.20569956148,44024.53114815544,26392.567446892197,-12878.611741049852,0.4489795918367347,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Mean,Balanced,143272.34293068782,80.0,10.0,"[""dense_3""]",0.6214677148407972,20.931823543233005,79222.98929617953,149688.8018365455,185047.57532659304,37419.27967525324,17212.36323212504,-13915.394967761644,0.4591836734693877,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Mean,Aggressive,143272.34293068782,80.0,49.0,[],0.744108254404948,19.5696405102311,65137.02222152244,112309.64567237558,138219.5461115999,32420.73382515432,12772.768077987828,-11234.13754014487,0.5510204081632653,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3,Conservative,183592.89504,26.0,190.0,"[""dense_3"", ""dense_4""]",0.6177339238300823,21.689005654308296,79612.75291009771,154765.5790575688,188320.94661399128,39044.0920759386,17467.435927353108,-16287.418451698784,0.5204081632653061,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3,Balanced,183592.89504,26.0,1.0,"[""dense_3""]",0.633960610242015,25.57699739110559,77904.7025148104,136179.16943477996,153728.26016968404,42983.52546479935,16290.014241285216,1966.4487150169796,0.4591836734693877,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3,Aggressive,183592.89504,26.0,6.0,[],0.2604667421731228,22.326510760664394,110733.39544429236,224083.35258375813,276853.1007346167,47516.99197916335,16290.014241285216,-38008.74903703313,0.6122448979591837,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3+IQR/2,Conservative,233620.0614,56.0,78.0,"[""dense_3"", ""dense_4""]",0.7056534829818892,16.352915618062234,69860.10158187011,138675.72149541543,171421.25764450175,30706.67986969051,11689.741874761356,-20330.345203996752,0.5510204081632653,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3+IQR/2,Balanced,233620.0614,56.0,1.0,"[""dense_3""]",0.7318181625574279,16.652746167745537,66682.89453783706,125911.18338208552,155584.94615688498,29358.850257591184,11661.336379325054,-13920.827994468113,0.5306122448979592,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,0.0,Q3+IQR/2,Aggressive,233620.0614,56.0,37.0,[],0.5719636518590394,17.047423136624683,84244.21489312594,166915.75425531942,206440.7451986077,33413.763349673376,11399.243421758343,-18943.40346091647,0.5204081632653061,23.0,15.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,1.0,Mean,Conservative,155629.2641996109,74.0,18.0,"[""dense_3"", ""dense_4""]",0.8106335870978174,24.972583270739708,34403.95792863472,41975.96360071458,47921.20937600073,23806.92654634699,16743.564402974836,6034.868954203165,0.3979591836734694,29.0,14.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,1.0,Mean,Balanced,155629.2641996109,74.0,4.0,"[""dense_3""]",0.62756286512249,29.449115676161117,48248.456010343885,59473.454851496026,58134.82232768012,31619.92740478955,18355.36023178687,20760.954879759607,0.336734693877551,29.0,14.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,1.0,Mean,Aggressive,155629.2641996109,74.0,18.0,[],0.746137989536954,25.335624626417047,39834.17153353216,51930.98792992853,63594.63071912857,24935.842731239325,15079.389166113477,8225.424653301976,0.4183673469387755,29.0,14.0,,B_no_component_costs_seed51
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,fold,1.0,Q3,Conservative,176420.93688000002,29.0,200.0,"[""dense_3"", ""dense_4""]",0.7447029325250936,29.750242672082788,39946.60219723699,54311.07796964001,53233.069524013066,26791.65967683299,16401.189675178168,12757.233307284016,0.3979591836734694,29.0,14.0,,B_no_component_costs_seed51
