seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,source_task,analysis_label
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_no_tl,"Two-stage, no transfer",Mean,148264.22161079905,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 73, ""low"": 41}",complete,29.625391200000195,0.2263075858885034,61.75824607879669,83826.27592364716,75323.82261910809,92193.21564131386,32475.92691002925,11975.19936357763,11514.765342339266,0.4206349206349206,37,24,0.8833333333333333,0.913793103448276,0.8983050847457628,175.0,118.0,68.0,58.0,66.0,60.0,B_no_component_costs_seed49,Two-stage no TL | Mean
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 77, ""low"": 41}",complete,16.894580799999858,0.7609722258608698,39.0415335475909,46592.947691621615,66888.66833858984,79938.37549850097,32220.75348972689,22567.03991938234,1597.6991986307642,0.4523809523809524,37,24,0.8833333333333333,0.913793103448276,0.8983050847457628,175.0,118.0,68.0,58.0,66.0,60.0,B_no_component_costs_seed49,Two-stage TL | Mean | Conservative
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 32, ""low"": 41}",complete,10.058516500000223,0.1085969472925093,62.84413435992792,89977.32171829314,97120.9091570242,119113.5832280273,35116.08135490889,13510.95038213402,13097.756169607654,0.4444444444444444,37,24,0.8833333333333333,0.913793103448276,0.8983050847457628,175.0,118.0,68.0,58.0,66.0,60.0,B_no_component_costs_seed49,Two-stage TL | Mean | Balanced
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 13, ""low"": 41}",complete,7.9407412999999,0.5127904260637971,53.34571842861521,66520.25572669832,73358.899200243,88972.70383020442,31676.09590054937,13707.853031342836,5294.923870894662,0.4761904761904761,37,24,0.8833333333333333,0.913793103448276,0.8983050847457628,175.0,118.0,68.0,58.0,66.0,60.0,B_no_component_costs_seed49,Two-stage TL | Mean | Aggressive
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_no_tl,"Two-stage, no transfer",Q3,177010.71696000002,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 47, ""low"": 30}",complete,22.09638840000025,0.7111079862834944,45.9227308657741,51222.853852891,65613.26105884084,76953.07751402259,30258.814976724974,19906.22943761152,1559.7192830393435,0.5317460317460317,37,24,0.8529411764705882,0.7837837837837838,0.8169014084507042,219.0,74.0,89.0,37.0,92.0,34.0,B_no_component_costs_seed49,Two-stage no TL | Q3
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 63, ""low"": 30}",complete,13.604401399999915,0.8146596771527794,39.05157533454421,41028.05800126837,58269.65668242039,64764.04504330503,27452.796846795023,19906.22943761152,-1840.4978615751004,0.5317460317460317,37,24,0.8529411764705882,0.7837837837837838,0.8169014084507042,219.0,74.0,89.0,37.0,92.0,34.0,B_no_component_costs_seed49,Two-stage TL | Q3 | Conservative
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3""]",0.01,"{""high"": 111, ""low"": 30}",complete,21.70874300000014,0.4417534539531526,52.052476970596985,71204.75977118209,97209.84405080936,117591.9026257492,33947.4070704327,16634.08338541194,6470.645895790336,0.5317460317460317,37,24,0.8529411764705882,0.7837837837837838,0.8169014084507042,219.0,74.0,89.0,37.0,92.0,34.0,B_no_component_costs_seed49,Two-stage TL | Q3 | Balanced
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.05,"{""high"": 46, ""low"": 30}",complete,11.662103699999534,-0.0791385173552652,70.49144466808728,98999.86450067937,77210.90219065413,92216.11859898616,37203.82734176821,18833.3523064177,4942.921693755317,0.5476190476190477,37,24,0.8529411764705882,0.7837837837837838,0.8169014084507042,219.0,74.0,89.0,37.0,92.0,34.0,B_no_component_costs_seed49,Two-stage TL | Q3 | Aggressive
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,222112.26612000004,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 200, ""low"": 21}",complete,42.492445699999735,0.763779322760109,34.11112362122594,46318.55031900871,77641.51550120971,93956.33215377372,27733.353662680154,15544.913704506724,-1591.6344188075648,0.5317460317460317,37,24,0.875,0.875,0.875,247.0,46.0,102.0,24.0,102.0,24.0,B_no_component_costs_seed49,Two-stage no TL | Q3+IQR/2
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 78, ""low"": 21}",complete,15.78421470000012,0.8473149234068875,33.99342370236582,37238.681775887904,56369.47067889108,63437.75876938642,25582.764256519175,16368.008700048536,-2305.498082908099,0.5396825396825397,37,24,0.875,0.875,0.875,247.0,46.0,102.0,24.0,102.0,24.0,B_no_component_costs_seed49,Two-stage TL | Q3+IQR/2 | Conservative
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 36, ""low"": 21}",complete,9.937300699999469,0.7865490737823917,34.087562211806514,44029.62889785801,73521.22308104127,88689.10932364452,27463.535614450688,15834.074773660672,-1101.454442964029,0.5317460317460317,37,24,0.875,0.875,0.875,247.0,46.0,102.0,24.0,102.0,24.0,B_no_component_costs_seed49,Two-stage TL | Q3+IQR/2 | Balanced
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 21, ""low"": 21}",complete,8.124982599999385,0.7553459585887962,34.33037859454189,47138.113776582046,77820.23951356363,93656.44049483688,28097.714657943103,14550.243180202036,-3558.4407248451103,0.5476190476190477,37,24,0.875,0.875,0.875,247.0,46.0,102.0,24.0,102.0,24.0,B_no_component_costs_seed49,Two-stage TL | Q3+IQR/2 | Aggressive
49,seed_49,B_no_component_costs,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_nested_selected,"Two-stage TL, training-selected",Q3+IQR/2,222112.26612000004,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""selection_endpoint"": ""rmse_q3"", ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 78, ""low"": 21}",complete,15.78421470000012,0.8473149234068875,33.99342370236582,37238.681775887904,56369.47067889108,63437.75876938642,25582.764256519175,16368.008700048536,-2305.498082908099,0.5396825396825397,37,24,0.875,0.875,0.875,247.0,46.0,102.0,24.0,102.0,24.0,B_no_component_costs_seed49,Two-stage TL | training-selected
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,single,CatBoost,,,,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,40.4658101999994,0.7687911873657473,29.652126198486883,57089.557015193575,100031.62343949793,127974.31858098952,30388.47822716718,16554.613105904056,-11717.509450841892,0.5158730158730159,37,22,,,,,,,,,,B_no_component_costs_seed50,CatBoost
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,7.954108099999757,0.8509080377199698,28.99383411799756,45843.904251844346,76507.53256862912,96002.12040634047,28641.572713447425,17505.840631875,-7347.133625004969,0.5238095238095238,37,22,,,,,,,,,,B_no_component_costs_seed50,XGBoost
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,2.0509109000004173,0.767896601164077,36.3515040254556,57199.89498980664,94783.11489962733,119740.43797332964,33208.36592095016,19360.45145637612,-7685.300155264605,0.4841269841269841,37,22,,,,,,,,,,B_no_component_costs_seed50,Monotonic GBM
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 64, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}",[],0.01,"{""final_iterations"": 290}",complete,29.828196299999945,0.8221196716983338,28.861874591564074,50074.70997244144,85982.5529846249,108106.52340623309,29719.058869101107,16012.028259648903,-1125.1106499175612,0.4841269841269841,37,22,,,,,,,,,,B_no_component_costs_seed50,ANN
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_no_tl,"Two-stage, no transfer",Mean,146587.48120233486,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 200, ""low"": 52}",complete,52.59143029999996,0.8452118455704245,28.29798664372447,46711.449328545226,80354.47335527069,102475.70024527964,27933.915143289505,17005.89609679293,-528.2296231267846,0.4523809523809524,37,22,0.9019607843137256,0.9387755102040816,0.92,165.0,128.0,77.0,49.0,75.0,51.0,B_no_component_costs_seed50,Two-stage no TL | Mean
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Mean,146587.48120233486,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 184, ""low"": 52}",complete,35.70449180000014,0.744082291841903,30.297102894868438,60062.67222649904,103213.21136527856,131359.80650548983,32825.447844469054,19177.00645551477,-7502.763547833244,0.4206349206349206,37,22,0.9019607843137256,0.9387755102040816,0.92,165.0,128.0,77.0,49.0,75.0,51.0,B_no_component_costs_seed50,Two-stage TL | Mean | Conservative
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Mean,146587.48120233486,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 70, ""low"": 52}",complete,16.59326619999956,0.851273965274137,28.33204793634112,45787.61062769,77989.90627650733,99411.5557658878,27433.4077199141,16794.20796474784,221.70436087124668,0.4603174603174603,37,22,0.9019607843137256,0.9387755102040816,0.92,165.0,128.0,77.0,49.0,75.0,51.0,B_no_component_costs_seed50,Two-stage TL | Mean | Balanced
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Mean,146587.48120233486,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 67, ""low"": 52}",complete,16.006813099999817,0.8114787697411806,28.933462822856388,51550.70559686962,89260.66919468266,113564.3866016279,29102.13137511089,17484.17052542094,2205.8753013031583,0.4682539682539682,37,22,0.9019607843137256,0.9387755102040816,0.92,165.0,128.0,77.0,49.0,75.0,51.0,B_no_component_costs_seed50,Two-stage TL | Mean | Aggressive
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_no_tl,"Two-stage, no transfer",Q3,177010.71696000002,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 13, ""low"": 34}",complete,17.779686299999412,0.7336608444697477,32.17964490712021,61273.40156020812,106235.0828582546,132128.7675731422,33467.60310018064,16787.401510619522,-8096.911466107008,0.4523809523809524,37,22,0.9666666666666668,0.7837837837837838,0.8656716417910447,219.0,74.0,89.0,37.0,96.0,30.0,B_no_component_costs_seed50,Two-stage no TL | Q3
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 47, ""low"": 34}",complete,12.590379000000212,0.7695372464808743,31.13521466183185,56997.37497785464,99102.39758679352,124659.45483284582,31030.764192656607,15609.539700578694,-9108.280940422635,0.4523809523809524,37,22,0.9666666666666668,0.7837837837837838,0.8656716417910447,219.0,74.0,89.0,37.0,96.0,30.0,B_no_component_costs_seed50,Two-stage TL | Q3 | Conservative
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 9, ""low"": 34}",complete,5.6795218999996,0.8763823586502678,29.71415737822652,41744.06210434374,68944.64714642707,85677.99678478192,25393.20401425241,14093.309501258504,-1947.8262018792695,0.4603174603174603,37,22,0.9666666666666668,0.7837837837837838,0.8656716417910447,219.0,74.0,89.0,37.0,96.0,30.0,B_no_component_costs_seed50,Two-stage TL | Q3 | Balanced
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 1, ""low"": 34}",complete,4.868623899999875,0.3517363756339239,35.91878695791998,95593.92812527835,173110.2743057678,221888.14375603743,48737.617551399744,18981.54804999569,-32955.16999878336,0.5555555555555556,37,22,0.9666666666666668,0.7837837837837838,0.8656716417910447,219.0,74.0,89.0,37.0,96.0,30.0,B_no_component_costs_seed50,Two-stage TL | Q3 | Aggressive
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,222112.26612000004,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 8, ""low"": 52}",complete,19.325152999999773,0.6910453374687571,30.60816545489642,65993.60579901765,116855.302618486,149711.5742463468,32540.243122151795,16509.76913959552,-16126.282971211614,0.5158730158730159,37,22,1.0,0.6818181818181818,0.8108108108108109,245.0,48.0,104.0,22.0,111.0,15.0,B_no_component_costs_seed50,Two-stage no TL | Q3+IQR/2
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 34, ""low"": 52}",complete,9.116058399999927,0.7737721577049468,30.310605008411684,56471.26392213191,98407.01300550364,125437.96423323105,30276.19089771608,16898.95432005311,-11434.32958211247,0.492063492063492,37,22,1.0,0.6818181818181818,0.8108108108108109,245.0,48.0,104.0,22.0,111.0,15.0,B_no_component_costs_seed50,Two-stage TL | Q3+IQR/2 | Conservative
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3""]",0.01,"{""high"": 1, ""low"": 52}",complete,4.529628500000399,0.7673743843609775,31.35108478692428,57264.20676537478,99955.28586622952,127480.19896636192,31422.529528651656,17293.25123109179,2185.881176865607,0.4603174603174603,37,22,1.0,0.6818181818181818,0.8108108108108109,245.0,48.0,104.0,22.0,111.0,15.0,B_no_component_costs_seed50,Two-stage TL | Q3+IQR/2 | Balanced
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,222112.26612000004,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.05,"{""high"": 12, ""low"": 52}",complete,6.550901599999634,0.7414224305827146,30.627947255117054,60373.99380381908,106004.04607997504,135448.91245879146,31147.93229266009,16898.95432005311,-8283.257912612818,0.4841269841269841,37,22,1.0,0.6818181818181818,0.8108108108108109,245.0,48.0,104.0,22.0,111.0,15.0,B_no_component_costs_seed50,Two-stage TL | Q3+IQR/2 | Aggressive
50,seed_50,B_no_component_costs,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,two_stage_tl_nested_selected,"Two-stage TL, training-selected",Mean,146587.48120233486,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""selection_endpoint"": ""rmse_q3"", ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 67, ""low"": 52}",complete,16.006813099999817,0.8114787697411806,28.933462822856388,51550.70559686962,89260.66919468266,113564.3866016279,29102.13137511089,17484.17052542094,2205.8753013031583,0.4682539682539682,37,22,0.9019607843137256,0.9387755102040816,0.92,165.0,128.0,77.0,49.0,75.0,51.0,B_no_component_costs_seed50,Two-stage TL | training-selected
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,CatBoost,,,,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,41.68848589999925,0.8401233701115174,33.13509765994132,42116.10078269969,74580.20426051425,89352.03884439677,24865.3401715295,14879.771128875924,-3360.6522271918534,0.4126984126984127,32,21,,,,,,,,,,B_no_component_costs_seed51,CatBoost
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,8.239677499998834,0.8578141616776345,32.934946410547745,39717.6765974105,66770.44344650282,79865.04713387066,24506.537611641867,14904.100619687502,-1371.370197762905,0.3968253968253968,32,21,,,,,,,,,,B_no_component_costs_seed51,XGBoost
